[2026-07-16 18:54:27] [INFO    ] discord.client: logging in using static token
[2026-07-16 19:02:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242942536, 'seq_ack': 16}.
[2026-07-16 19:02:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242942536, 'seq_ack': 16}}.
[2026-07-16 19:02:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242942536}}
[2026-07-16 19:02:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 51, 'op': 0, 'd': {'user_id': '521756702907957268', 'timestamp': 1784242960, 'member': {'user': {'username': 'catzim', 'public_flags': 128, 'primary_guild': None, 'id': '521756702907957268', 'global_name': 'Loki', 'display_name_styles': None, 'display_name': 'Loki', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1377377712028516443', 'palette': 'violet', 'label': 'COLLECTIBLES_NAMEPLATES_V2_SPIRIT_MOON_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplates_v2/spirit_moon/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '075ef53ffdb194e8f4153f0ae40bc39b'}, 'roles': ['1423010114117308417', '1520530725441503395', '1297670901608874024', '1475616459920118033', '1297672348237037598'], 'premium_since': None, 'pending': False, 'nick': 'Loki', 'mute': False, 'joined_at': '2026-03-09T19:56:31.165000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1297670154687352945', 'guild_id': '1297670153969860680'}}
[2026-07-16 19:02:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 19:02:26] [DEBUG   ] discord.client: Dispatching event typing
[2026-07-16 19:02:26] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-07-16 19:02:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 52, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2026-07-16T23:02:41.399000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2026-07-16T23:02:13.121000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1527450312359805049', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'que dleicia', 'components': [], 'channel_id': '1297670154687352945', 'author': {'username': 'catzim', 'public_flags': 128, 'primary_guild': None, 'id': '521756702907957268', 'global_name': 'Loki', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1377377712028516443', 'palette': 'violet', 'label': 'COLLECTIBLES_NAMEPLATES_V2_SPIRIT_MOON_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplates_v2/spirit_moon/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '075ef53ffdb194e8f4153f0ae40bc39b'}, 'attachments': []}, 'pinned': False, 'nonce': '1527450420677443584', 'message_reference': {'type': 0, 'message_id': '1527450312359805049', 'guild_id': '1297670153969860680', 'channel_id': '1297670154687352945'}, 'mentions': [{'username': 'catzim', 'public_flags': 128, 'primary_guild': None, 'member': {'roles': ['1423010114117308417', '1520530725441503395', '1297670901608874024', '1475616459920118033', '1297672348237037598'], 'premium_since': None, 'pending': False, 'nick': 'Loki', 'mute': False, 'joined_at': '2026-03-09T19:56:31.165000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '521756702907957268', 'global_name': 'Loki', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1377377712028516443', 'palette': 'violet', 'label': 'COLLECTIBLES_NAMEPLATES_V2_SPIRIT_MOON_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplates_v2/spirit_moon/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '075ef53ffdb194e8f4153f0ae40bc39b'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1423010114117308417', '1424320040127168563', '1424320639493341235', '1525986390536622231', '1429293820134031370', '1525985481710501949'], 'premium_since': None, 'pending': False, 'nick': 'elita-1 ismy wife trust', 'mute': False, 'joined_at': '2025-09-27T03:15:05.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1527450430966075423', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'LOKI OQ', 'components': [], 'channel_type': 0, 'channel_id': '1297670154687352945', 'author': {'username': 'megatronxstarscream', 'public_flags': 0, 'primary_guild': {'tag': 'P-09', 'identity_guild_id': '1297670153969860680', 'identity_enabled': True, 'badge': '79366e8660935912726217b413fcc19b'}, 'id': '857417131423825930', 'global_name': 'starscream... ong hear me OUT 👅', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'P-09', 'identity_guild_id': '1297670153969860680', 'identity_enabled': True, 'badge': '79366e8660935912726217b413fcc19b'}, 'avatar_decoration_data': None, 'avatar': 'a7cbb17414e9bedfcc12c0a8a4b1e782'}, 'attachments': [], 'guild_id': '1297670153969860680'}}
[2026-07-16 19:02:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 19:02:27] [DEBUG   ] discord.client: Dispatching event message
[2026-07-16 19:02:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242947545, 'seq_ack': 16}.
[2026-07-16 19:02:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242947545, 'seq_ack': 16}}.
[2026-07-16 19:02:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242947545}}
[2026-07-16 19:02:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 53, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-07-16T23:02:41.755000+00:00', 'pinned': False, 'nonce': '1527449171928285184', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1423010114117308417', '1520530725441503395', '1297670901608874024', '1475616459920118033', '1297672348237037598'], 'premium_since': None, 'pending': False, 'nick': 'Loki', 'mute': False, 'joined_at': '2026-03-09T19:56:31.165000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1527450432459247727', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'vc eh outra pesso', 'components': [], 'channel_type': 0, 'channel_id': '1297670154687352945', 'author': {'username': 'catzim', 'public_flags': 128, 'primary_guild': None, 'id': '521756702907957268', 'global_name': 'Loki', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1377377712028516443', 'palette': 'violet', 'label': 'COLLECTIBLES_NAMEPLATES_V2_SPIRIT_MOON_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplates_v2/spirit_moon/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '075ef53ffdb194e8f4153f0ae40bc39b'}, 'attachments': [], 'guild_id': '1297670153969860680'}}
[2026-07-16 19:02:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 19:02:27] [DEBUG   ] discord.client: Dispatching event message
[2026-07-16 19:02:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 54, 'op': 0, 'd': {'user_id': '318493983879987200', 'timestamp': 1784242963, 'member': {'user': {'username': 'hametsu0000', 'public_flags': 256, 'primary_guild': {'tag': 'FATE', 'identity_guild_id': '982182985862377522', 'identity_enabled': True, 'badge': '80e2134dfe37e38f2074a1438b30dab2'}, 'id': '318493983879987200', 'global_name': 'Sunless', 'display_name_styles': None, 'display_name': 'Sunless', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1409983105577783410', 'palette': 'violet', 'label': 'COLLECTIBLES_SEPTEMBER_2025_MARKETING_NAMEPLATE_A11Y', 'expires_at': None, 'asset': 'nameplates/special_events_2/nitro_rocketfuel_nameplate/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'eb08112ea876ec5a9f38b9de37007d86'}, 'roles': ['1423010114117308417', '1424319601524604971', '1507871725252247633', '1449888557022974195', '1457892003466707007'], 'premium_since': '2026-05-22T09:30:25.929000+00:00', 'pending': False, 'nick': 'Sunny!', 'mute': False, 'joined_at': '2026-05-18T22:28:01.224000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': 'a_e662eddfa5097f38810fe8bdac2c2aca'}, 'channel_id': '1297670154687352945', 'guild_id': '1297670153969860680'}}
[2026-07-16 19:02:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 19:02:29] [DEBUG   ] discord.client: Dispatching event typing
[2026-07-16 19:02:29] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-07-16 19:02:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 55, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-07-16T23:02:44.202000+00:00', 'pinned': False, 'nonce': '1527449644475351040', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1423010114117308417', '1424319601524604971', '1507871725252247633', '1449888557022974195', '1457892003466707007'], 'premium_since': '2026-05-22T09:30:25.929000+00:00', 'pending': False, 'nick': 'Sunny!', 'mute': False, 'joined_at': '2026-05-18T22:28:01.224000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': 'a_e662eddfa5097f38810fe8bdac2c2aca'}, 'id': '1527450442722705529', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'mas ele [e o eggman', 'components': [], 'channel_type': 0, 'channel_id': '1297670154687352945', 'author': {'username': 'hametsu0000', 'public_flags': 256, 'primary_guild': {'tag': 'FATE', 'identity_guild_id': '982182985862377522', 'identity_enabled': True, 'badge': '80e2134dfe37e38f2074a1438b30dab2'}, 'id': '318493983879987200', 'global_name': 'Sunless', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1409983105577783410', 'palette': 'violet', 'label': 'COLLECTIBLES_SEPTEMBER_2025_MARKETING_NAMEPLATE_A11Y', 'expires_at': None, 'asset': 'nameplates/special_events_2/nitro_rocketfuel_nameplate/'}}, 'clan': {'tag': 'FATE', 'identity_guild_id': '982182985862377522', 'identity_enabled': True, 'badge': '80e2134dfe37e38f2074a1438b30dab2'}, 'avatar_decoration_data': None, 'avatar': 'eb08112ea876ec5a9f38b9de37007d86'}, 'attachments': [], 'guild_id': '1297670153969860680'}}
[2026-07-16 19:02:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 19:02:30] [DEBUG   ] discord.client: Dispatching event message
[2026-07-16 19:02:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242952577, 'seq_ack': 16}.
[2026-07-16 19:02:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242952577, 'seq_ack': 16}}.
[2026-07-16 19:02:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242952577}}
[2026-07-16 19:02:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242957586, 'seq_ack': 16}.
[2026-07-16 19:02:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242957586, 'seq_ack': 16}}.
[2026-07-16 19:02:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242957586}}
[2026-07-16 19:02:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242962593, 'seq_ack': 16}.
[2026-07-16 19:02:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242962593, 'seq_ack': 16}}.
[2026-07-16 19:02:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242962593}}
[2026-07-16 19:02:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 55.
[2026-07-16 19:02:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-07-16 19:02:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242967608, 'seq_ack': 16}.
[2026-07-16 19:02:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242967608, 'seq_ack': 16}}.
[2026-07-16 19:02:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242967608}}
[2026-07-16 19:02:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 56, 'op': 0, 'd': {'member': {'user': {'username': 'hametsu0000', 'public_flags': 256, 'primary_guild': {'tag': 'FATE', 'identity_guild_id': '982182985862377522', 'identity_enabled': True, 'badge': '80e2134dfe37e38f2074a1438b30dab2'}, 'id': '318493983879987200', 'global_name': 'Sunless', 'display_name_styles': None, 'display_name': 'Sunless', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1409983105577783410', 'palette': 'violet', 'label': 'COLLECTIBLES_SEPTEMBER_2025_MARKETING_NAMEPLATE_A11Y', 'expires_at': None, 'asset': 'nameplates/special_events_2/nitro_rocketfuel_nameplate/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'eb08112ea876ec5a9f38b9de37007d86'}, 'roles': ['1423010114117308417', '1424319601524604971', '1507871725252247633', '1449888557022974195', '1457892003466707007'], 'premium_since': '2026-05-22T09:30:25.929000+00:00', 'pending': False, 'nick': 'Sunny!', 'mute': False, 'joined_at': '2026-05-18T22:28:01.224000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': 'a_e662eddfa5097f38810fe8bdac2c2aca'}, 'user_id': '318493983879987200', 'suppress': False, 'session_id': '331cd557051f51ba82006c7c0778e41f', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1297670153969860680', 'discoverable': True, 'deaf': False, 'connected_at': 1784240499, 'channel_id': '1297670154687352946'}}
[2026-07-16 19:02:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 19:02:48] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2026-07-16 19:02:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242972611, 'seq_ack': 16}.
[2026-07-16 19:02:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242972611, 'seq_ack': 16}}.
[2026-07-16 19:02:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242972611}}
[2026-07-16 19:02:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242977620, 'seq_ack': 16}.
[2026-07-16 19:02:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242977620, 'seq_ack': 16}}.
[2026-07-16 19:02:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242977620}}
[2026-07-16 19:03:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242982636, 'seq_ack': 16}.
[2026-07-16 19:03:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242982636, 'seq_ack': 16}}.
[2026-07-16 19:03:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242982636}}
[2026-07-16 19:03:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242987650, 'seq_ack': 16}.
[2026-07-16 19:03:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242987650, 'seq_ack': 16}}.
[2026-07-16 19:03:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242987650}}
[2026-07-16 19:03:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242992656, 'seq_ack': 16}.
[2026-07-16 19:03:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242992656, 'seq_ack': 16}}.
[2026-07-16 19:03:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242992656}}
[2026-07-16 19:03:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784242997664, 'seq_ack': 16}.
[2026-07-16 19:03:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784242997664, 'seq_ack': 16}}.
[2026-07-16 19:03:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784242997664}}
[2026-07-16 19:03:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243002675, 'seq_ack': 16}.
[2026-07-16 19:03:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243002675, 'seq_ack': 16}}.
[2026-07-16 19:03:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243002675}}
[2026-07-16 19:03:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 56.
